store_id,store_name,product_category,date,unit_sales,dollar_sales,store_zip,promotion_flag,price_per_unit,day_of_week,is_weekend,sale_size
LA006,Store_6,Household,2024-09-15,14.0,160.33,90001,True,11.45,Sunday,True,large
LA002,Store_2,Personal Care,2024-09-11,3.0,11.57,90002,False,3.86,Wednesday,False,small
LA006,Store_6,Snacks,2024-09-07,19.0,132.61,90002,False,6.98,Saturday,True,medium
LA005,Store_5,Beverages,2024-09-04,40.0,482.93,90002,True,12.07,Wednesday,False,large
LA001,Store_1,Personal Care,2024-09-04,4.0,14.2,unknown,False,3.55,Wednesday,False,small
LA010,Store_10,Beverages,2024-09-05,45.0,469.3,90004,False,10.43,Thursday,False,large
LA004,Store_4,Snacks,2024-09-08,40.0,265.8,90003,False,6.64,Sunday,True,large
LA008,Store_8,Produce,2024-09-13,27.0,169.95,90003,True,6.29,Friday,False,large
LA007,Store_7,Produce,2024-09-03,7.0,100.37,90002,False,14.34,Tuesday,False,medium
LA006,Store_6,Produce,2024-09-03,1.0,13.01,90005,False,13.01,Tuesday,False,small
LA001,Store_1,Produce,2024-09-01,23.0,91.42,90004,False,3.97,Sunday,True,medium
LA010,Store_10,Personal Care,2024-09-06,33.0,317.93,90001,False,9.63,Friday,False,large
LA001,Store_1,Beverages,2024-09-11,10.0,127.2,90004,True,12.72,Wednesday,False,medium
LA002,Store_2,Snacks,2024-09-02,30.0,275.32,90002,False,9.18,Monday,False,large
LA006,Store_6,Household,2024-09-09,7.0,46.17,unknown,False,6.6,Monday,False,small
LA001,Store_1,Beverages,2024-09-14,34.0,131.59,90001,False,3.87,Saturday,True,medium
LA007,Store_7,Household,2024-09-13,4.0,26.59,90002,False,6.65,Friday,False,small
LA010,Store_10,Snacks,2024-09-13,42.0,456.0,90001,True,10.86,Friday,False,large
LA004,Store_4,Personal Care,2024-09-10,7.0,93.46,90002,False,13.35,Tuesday,False,medium
LA003,Store_3,Snacks,2024-09-02,2.0,29.91,90003,True,14.96,Monday,False,small
LA009,Store_9,Produce,2024-09-15,10.0,153.39,unknown,True,15.34,Sunday,True,large
LA004,Store_4,Household,2024-09-14,48.0,682.14,90003,False,14.21,Saturday,True,large
LA003,Store_3,Personal Care,2024-09-01,6.0,12.69,90003,True,2.11,Sunday,True,small
LA006,Store_6,Beverages,2024-09-14,36.0,224.69,90005,True,6.24,Saturday,True,large
LA009,Store_9,Personal Care,2024-09-08,50.0,663.82,unknown,True,13.28,Sunday,True,large
LA009,Store_9,Beverages,2024-09-04,16.0,239.76,90002,False,14.98,Wednesday,False,large
LA002,Store_2,Snacks,2024-09-11,7.0,43.88,90004,False,6.27,Wednesday,False,small
LA006,Store_6,Snacks,2024-09-09,22.0,94.38,90004,True,4.29,Monday,False,medium
LA005,Store_5,Personal Care,2024-09-01,48.0,849.93,90005,True,17.71,Sunday,True,large
LA007,Store_7,Snacks,2024-09-07,23.0,168.46,90004,True,7.32,Saturday,True,large
LA006,Store_6,Personal Care,2024-09-15,33.0,378.85,90003,True,11.48,Sunday,True,large
LA003,Store_3,Beverages,2024-09-10,7.0,34.76,90005,True,4.97,Tuesday,False,small
LA001,Store_1,Personal Care,2024-09-10,44.0,516.82,90001,True,11.75,Tuesday,False,large
LA005,Store_5,Beverages,2024-09-07,2.0,35.38,90005,True,17.69,Saturday,True,small
LA003,Store_3,Snacks,2024-09-06,8.0,21.93,90002,False,2.74,Friday,False,small
LA005,Store_5,Beverages,2024-09-04,26.0,487.74,unknown,True,18.76,Wednesday,False,large
LA006,Store_6,Household,2024-09-13,1.0,7.12,90002,False,7.12,Friday,False,small
LA002,Store_2,Snacks,2024-09-05,20.0,210.86,90001,False,10.54,Thursday,False,large
LA001,Store_1,Household,2024-09-14,27.0,139.0,90002,False,5.15,Saturday,True,medium
LA007,Store_7,Produce,2024-09-10,32.0,88.33,90004,False,2.76,Tuesday,False,medium
LA004,Store_4,Beverages,2024-09-01,10.0,67.28,90002,False,6.73,Sunday,True,medium
LA010,Store_10,Household,2024-09-01,11.0,137.17,90002,True,12.47,Sunday,True,medium
LA001,Store_1,Household,2024-09-09,27.0,363.22,90001,False,13.45,Monday,False,large
LA009,Store_9,Snacks,2024-09-07,49.0,181.36,unknown,True,3.7,Saturday,True,large
LA005,Store_5,Household,2024-09-09,7.0,81.34,90003,False,11.62,Monday,False,medium
LA008,Store_8,Household,2024-09-14,11.0,42.28,90005,True,3.84,Saturday,True,small
LA005,Store_5,Snacks,2024-09-05,9.0,176.94,90004,False,19.66,Thursday,False,large
LA007,Store_7,Snacks,2024-09-02,7.0,18.13,90003,True,2.59,Monday,False,small
LA002,Store_2,Household,2024-09-05,38.0,313.92,90005,True,8.26,Thursday,False,large
LA010,Store_10,Beverages,2024-09-03,38.0,598.06,90005,True,15.74,Tuesday,False,large
LA007,Store_7,Personal Care,2024-09-10,39.0,594.79,90004,False,15.25,Tuesday,False,large
LA007,Store_7,Produce,2024-09-15,43.0,609.63,90001,True,14.18,Sunday,True,large
LA003,Store_3,Household,2024-09-03,13.0,105.24,90003,False,8.1,Tuesday,False,medium
LA009,Store_9,Snacks,2024-09-09,50.0,509.17,90002,True,10.18,Monday,False,large
LA001,Store_1,Beverages,2024-09-04,5.0,54.83,90002,True,10.97,Wednesday,False,medium
LA009,Store_9,Produce,2024-09-09,22.0,364.55,90001,True,16.57,Monday,False,large
LA007,Store_7,Household,2024-09-15,25.0,249.15,90003,True,9.97,Sunday,True,large
LA006,Store_6,Snacks,2024-09-02,16.0,99.57,90003,False,6.22,Monday,False,medium
LA002,Store_2,Snacks,2024-09-11,2.0,23.38,90004,True,11.69,Wednesday,False,small
LA005,Store_5,Personal Care,2024-09-01,38.0,91.21,90004,False,2.4,Sunday,True,medium
LA008,Store_8,Snacks,2024-09-14,23.0,375.4,90003,False,16.32,Saturday,True,large
LA004,Store_4,Personal Care,2024-09-14,17.0,225.24,unknown,False,13.25,Saturday,True,large
LA008,Store_8,Beverages,2024-09-18,25.0,85.46,90005,False,3.42,Wednesday,False,medium
LA004,Store_4,Beverages,2024-09-23,3.0,41.71,90004,False,13.9,Monday,False,small
LA010,Store_10,Snacks,2024-09-21,35.0,529.35,unknown,True,15.12,Saturday,True,large
LA004,Store_4,Produce,2024-09-30,46.0,352.55,90003,False,7.66,Monday,False,large
LA009,Store_9,Beverages,2024-09-16,49.0,139.56,90005,True,2.85,Monday,False,medium
LA002,Store_2,Produce,2024-09-22,49.0,333.34,unknown,False,6.8,Sunday,True,large
LA005,Store_5,Snacks,2024-09-17,33.0,608.1,90003,False,18.43,Tuesday,False,large
LA003,Store_3,Produce,2024-09-18,1.0,12.78,90003,False,12.78,Wednesday,False,small
LA004,Store_4,Household,2024-09-23,26.0,517.73,90002,False,19.91,Monday,False,large
LA001,Store_1,Household,2024-09-28,5.0,56.27,90005,False,11.25,Saturday,True,medium
LA010,Store_10,Snacks,2024-09-16,31.0,512.58,90004,True,16.53,Monday,False,large
LA008,Store_8,Beverages,2024-09-28,44.0,605.54,90001,True,13.76,Saturday,True,large
LA008,Store_8,Produce,2024-09-26,7.0,20.37,90002,True,2.91,Thursday,False,small
LA007,Store_7,Personal Care,2024-09-16,26.0,245.89,90004,True,9.46,Monday,False,large
LA002,Store_2,Snacks,2024-09-28,5.0,63.55,90005,True,12.71,Saturday,True,medium
LA010,Store_10,Beverages,2024-09-19,5.0,58.39,90002,False,11.68,Thursday,False,medium
LA006,Store_6,Snacks,2024-09-25,41.0,805.09,90001,True,19.64,Wednesday,False,large
LA006,Store_6,Beverages,2024-09-29,23.0,132.97,90004,True,5.78,Sunday,True,medium
LA010,Store_10,Snacks,2024-09-24,16.0,281.01,90003,True,17.56,Tuesday,False,large
LA007,Store_7,Snacks,2024-09-26,18.0,87.58,90002,True,4.87,Thursday,False,medium
LA006,Store_6,Produce,2024-09-21,26.0,370.01,90002,False,14.23,Saturday,True,large
LA003,Store_3,Produce,2024-09-20,20.0,186.19,90005,True,9.31,Friday,False,large
LA004,Store_4,Snacks,2024-09-26,10.0,24.4,90004,True,2.44,Thursday,False,small
LA007,Store_7,Produce,2024-09-29,13.0,194.09,90001,False,14.93,Sunday,True,large
LA002,Store_2,Personal Care,2024-09-25,15.0,77.49,90004,False,5.17,Wednesday,False,medium
LA003,Store_3,Personal Care,2024-09-26,43.0,497.1,unknown,False,11.56,Thursday,False,large
LA009,Store_9,Snacks,2024-09-16,18.0,178.52,90001,False,9.92,Monday,False,large
LA006,Store_6,Personal Care,2024-09-22,47.0,233.63,90004,False,4.97,Sunday,True,large
LA010,Store_10,Beverages,2024-09-19,6.0,81.42,90003,True,13.57,Thursday,False,medium
LA008,Store_8,Household,2024-09-23,50.0,432.01,90005,True,8.64,Monday,False,large
LA001,Store_1,Household,2024-09-30,37.0,525.11,unknown,False,14.19,Monday,False,large
LA007,Store_7,Household,2024-09-22,5.0,55.54,90004,False,11.11,Sunday,True,medium
LA006,Store_6,Personal Care,2024-09-21,46.0,218.68,90005,True,4.75,Saturday,True,large
LA004,Store_4,Personal Care,2024-09-25,37.0,480.48,90004,False,12.99,Wednesday,False,large
LA007,Store_7,Produce,2024-09-16,49.0,309.97,90001,False,6.33,Monday,False,large
LA009,Store_9,Snacks,2024-09-25,13.0,76.63,90005,False,5.89,Wednesday,False,medium
LA001,Store_1,Household,2024-09-18,45.0,854.71,90004,False,18.99,Wednesday,False,large
LA010,Store_10,Produce,2024-09-26,15.0,239.44,90004,False,15.96,Thursday,False,large
LA005,Store_5,Produce,2024-09-19,4.0,51.89,unknown,True,12.97,Thursday,False,medium
LA010,Store_10,Snacks,2024-09-22,28.0,113.85,90001,True,4.07,Sunday,True,medium
LA005,Store_5,Produce,2024-09-17,32.0,316.15,90001,True,9.88,Tuesday,False,large
LA008,Store_8,Household,2024-09-30,12.0,239.34,90003,False,19.94,Monday,False,large
LA010,Store_10,Snacks,2024-09-26,46.0,223.14,90001,True,4.85,Thursday,False,large
LA006,Store_6,Produce,2024-09-30,18.0,301.86,unknown,False,16.77,Monday,False,large
LA008,Store_8,Snacks,2024-09-28,29.0,339.14,90003,False,11.69,Saturday,True,large
LA004,Store_4,Snacks,2024-09-23,37.0,329.06,90004,False,8.89,Monday,False,large
LA007,Store_7,Snacks,2024-09-22,32.0,619.74,90004,True,19.37,Sunday,True,large
LA002,Store_2,Personal Care,2024-09-17,1.0,15.0,90003,False,15.0,Tuesday,False,small
LA006,Store_6,Personal Care,2024-09-20,42.0,144.72,90003,False,3.45,Friday,False,medium
LA008,Store_8,Produce,2024-09-28,3.0,39.34,unknown,True,13.11,Saturday,True,small
LA006,Store_6,Beverages,2024-09-26,19.0,160.59,90002,False,8.45,Thursday,False,large
LA006,Store_6,Household,2024-09-19,41.0,791.98,90004,False,19.32,Thursday,False,large
LA004,Store_4,Household,2024-09-20,15.0,201.89,90002,False,13.46,Friday,False,large
LA002,Store_2,Beverages,2024-09-29,20.0,323.9,90003,True,16.2,Sunday,True,large
LA006,Store_6,Personal Care,2024-09-24,12.0,67.37,90003,False,5.61,Tuesday,False,medium
LA008,Store_8,Household,2024-09-26,48.0,848.02,90002,True,17.67,Thursday,False,large
LA007,Store_7,Produce,2024-09-28,24.0,87.01,unknown,False,3.63,Saturday,True,medium
LA005,Store_5,Personal Care,2024-09-19,41.0,775.94,90005,True,18.93,Thursday,False,large
LA006,Store_6,Produce,2024-09-30,15.0,204.87,90002,False,13.66,Monday,False,large
LA001,Store_1,Household,2024-09-23,14.0,139.73,90005,True,9.98,Monday,False,medium
LA004,Store_4,Snacks,2024-09-19,15.0,118.71,90002,True,7.91,Thursday,False,medium
LA003,Store_3,Household,2024-09-18,12.0,47.74,90005,True,3.98,Wednesday,False,small
LA009,Store_9,Beverages,2024-09-19,29.0,321.0,90003,True,11.07,Thursday,False,large
LA008,Store_8,Beverages,2024-09-21,4.0,79.9,90004,False,19.98,Saturday,True,medium
LA002,Store_2,Beverages,2024-09-29,21.0,271.94,unknown,True,12.95,Sunday,True,large
LA009,Store_9,Snacks,2024-09-24,28.0,283.58,unknown,True,10.13,Tuesday,False,large
LA008,Store_8,Household,2024-09-17,3.0,17.91,90002,True,5.97,Tuesday,False,small
LA009,Store_9,Household,2024-09-27,5.0,45.74,90003,True,9.15,Friday,False,small
LA005,Store_5,Household,2024-09-24,15.0,119.93,90002,True,8.0,Tuesday,False,medium
LA006,Store_6,Household,2024-09-28,10.0,99.16,90001,False,9.92,Saturday,True,medium
LA006,Store_6,Beverages,2024-09-17,20.0,206.23,90001,True,10.31,Tuesday,False,large
LA010,Store_10,Produce,2024-09-20,25.0,258.22,90003,True,10.33,Friday,False,large
LA010,Store_10,Produce,2024-09-16,10.0,192.39,unknown,False,19.24,Monday,False,large
LA002,Store_2,Snacks,2024-09-17,3.0,19.38,90003,False,6.46,Tuesday,False,small
LA006,Store_6,Household,2024-09-30,25.0,233.95,90003,False,9.36,Monday,False,large
LA010,Store_10,Beverages,2024-09-23,20.0,241.21,unknown,False,12.06,Monday,False,large
LA001,Store_1,Household,2024-09-22,50.0,656.23,90005,False,13.12,Sunday,True,large
LA003,Store_3,Personal Care,2024-09-24,3.0,28.19,90004,True,9.4,Tuesday,False,small
LA004,Store_4,Snacks,2024-09-18,20.0,387.61,90005,False,19.38,Wednesday,False,large
LA002,Store_2,Household,2024-09-27,10.0,44.77,unknown,False,4.48,Friday,False,small
LA010,Store_10,Personal Care,2024-09-17,8.0,127.77,90005,True,15.97,Tuesday,False,medium
LA002,Store_2,Produce,2024-09-17,33.0,533.13,90003,True,16.16,Tuesday,False,large
LA005,Store_5,Beverages,2024-09-24,23.0,372.45,90005,False,16.19,Tuesday,False,large
LA003,Store_3,Snacks,2024-09-26,5.0,74.44,90001,False,14.89,Thursday,False,medium
LA006,Store_6,Household,2024-09-30,33.0,302.55,90003,False,9.17,Monday,False,large
LA001,Store_1,Household,2024-09-28,18.0,76.33,90004,False,4.24,Saturday,True,medium
LA003,Store_3,Household,2024-09-18,21.0,80.78,90004,False,3.85,Wednesday,False,medium
LA003,Store_3,Personal Care,2024-09-23,23.0,231.11,90001,False,10.05,Monday,False,large
LA002,Store_2,Personal Care,2024-09-22,24.0,269.65,90004,True,11.24,Sunday,True,large
LA005,Store_5,Personal Care,2024-09-23,13.0,54.7,90001,True,4.21,Monday,False,medium
LA006,Store_6,Household,2024-09-22,46.0,145.77,unknown,False,3.17,Sunday,True,medium
LA003,Store_3,Household,2024-09-26,33.0,199.2,90003,True,6.04,Thursday,False,large
LA009,Store_9,Household,2024-09-19,30.0,493.98,unknown,True,16.47,Thursday,False,large
LA008,Store_8,Personal Care,2024-09-17,50.0,468.49,90004,True,9.37,Tuesday,False,large
LA002,Store_2,Snacks,2024-09-17,20.0,99.28,90005,False,4.96,Tuesday,False,medium
LA005,Store_5,Beverages,2024-09-28,17.0,94.07,90005,False,5.53,Saturday,True,medium
LA003,Store_3,Produce,2024-09-19,10.0,50.82,90001,False,5.08,Thursday,False,medium
LA005,Store_5,Household,2024-09-21,31.0,198.64,90004,False,6.41,Saturday,True,large
LA007,Store_7,Personal Care,2024-09-16,14.0,113.73,90003,True,8.12,Monday,False,medium
LA010,Store_10,Household,2024-09-24,13.0,204.57,90004,False,15.74,Tuesday,False,large
LA010,Store_10,Personal Care,2024-09-29,19.0,221.55,90004,True,11.66,Sunday,True,large
LA008,Store_8,Personal Care,2024-09-17,10.0,129.13,90005,True,12.91,Tuesday,False,medium
LA005,Store_5,Household,2024-09-19,33.0,558.0,90003,False,16.91,Thursday,False,large
LA006,Store_6,Beverages,2024-09-22,27.0,337.68,90005,True,12.51,Sunday,True,large
LA008,Store_8,Beverages,2024-09-28,46.0,206.33,90004,True,4.49,Saturday,True,large
LA005,Store_5,Personal Care,2024-09-20,13.0,250.02,90003,False,19.23,Friday,False,large
LA005,Store_5,Snacks,2024-09-23,45.0,661.04,unknown,False,14.69,Monday,False,large
LA005,Store_5,Produce,2024-09-30,45.0,310.01,unknown,True,6.89,Monday,False,large
LA009,Store_9,Snacks,2024-09-30,27.0,371.31,90003,False,13.75,Monday,False,large
LA005,Store_5,Beverages,2024-09-21,50.0,180.51,90002,True,3.61,Saturday,True,large
LA007,Store_7,Snacks,2024-09-29,3.0,59.85,90003,False,19.95,Sunday,True,medium
LA003,Store_3,Produce,2024-09-28,30.0,207.33,unknown,True,6.91,Saturday,True,large
LA006,Store_6,Snacks,2024-09-23,4.0,56.08,unknown,False,14.02,Monday,False,medium
LA005,Store_5,Beverages,2024-09-23,41.0,758.1,90004,False,18.49,Monday,False,large
LA010,Store_10,Beverages,2024-09-28,34.0,341.41,90005,False,10.04,Saturday,True,large
LA010,Store_10,Beverages,2024-09-16,33.0,330.62,90001,True,10.02,Monday,False,large
LA003,Store_3,Personal Care,2024-09-25,24.0,476.91,90001,False,19.87,Wednesday,False,large
LA007,Store_7,Produce,2024-09-26,21.0,305.2,90004,False,14.53,Thursday,False,large
LA004,Store_4,Snacks,2024-09-28,20.0,348.71,90004,True,17.44,Saturday,True,large
LA009,Store_9,Snacks,2024-09-17,25.0,159.29,90003,True,6.37,Tuesday,False,large
LA002,Store_2,Snacks,2024-09-18,4.0,27.33,unknown,True,6.83,Wednesday,False,small
LA002,Store_2,Personal Care,2024-09-24,16.0,232.34,90003,True,14.52,Tuesday,False,large
LA008,Store_8,Household,2024-09-25,14.0,121.42,90001,False,8.67,Wednesday,False,medium
LA005,Store_5,Produce,2024-09-18,38.0,568.49,90002,False,14.96,Wednesday,False,large
LA008,Store_8,Household,2024-09-18,17.0,267.59,90002,False,15.74,Wednesday,False,large
LA001,Store_1,Personal Care,2024-09-17,12.0,47.12,90003,True,3.93,Tuesday,False,small
LA002,Store_2,Beverages,2024-09-21,6.0,279.5,90002,False,46.58,Saturday,True,large
LA002,Store_2,Personal Care,2024-09-16,42.0,676.99,unknown,True,16.12,Monday,False,large
LA010,Store_10,Household,2024-09-16,3.0,55.9,90003,False,18.63,Monday,False,medium
LA007,Store_7,Produce,2024-09-22,22.0,196.0,unknown,True,8.91,Sunday,True,large
LA003,Store_3,Personal Care,2024-09-24,21.0,178.34,90003,True,8.49,Tuesday,False,large
LA010,Store_10,Household,2024-09-26,25.0,55.55,90002,False,2.22,Thursday,False,medium
LA010,Store_10,Snacks,2024-09-17,44.0,389.54,90002,True,8.85,Tuesday,False,large
LA010,Store_10,Snacks,2024-09-20,30.0,117.77,90004,False,3.93,Friday,False,medium
LA003,Store_3,Personal Care,2024-09-23,25.0,83.28,unknown,False,3.33,Monday,False,medium
LA007,Store_7,Beverages,2024-09-18,24.0,351.11,90002,True,14.63,Wednesday,False,large
LA004,Store_4,Snacks,2024-09-17,36.0,175.77,90002,False,4.88,Tuesday,False,large
LA003,Store_3,Personal Care,2024-09-21,26.0,279.5,90002,True,10.75,Saturday,True,large
LA008,Store_8,Household,2024-09-17,39.0,350.82,90005,False,9.0,Tuesday,False,large
LA003,Store_3,Household,2024-09-27,40.0,504.92,90003,True,12.62,Friday,False,large
LA003,Store_3,Personal Care,2024-09-17,27.0,343.86,unknown,False,12.74,Tuesday,False,large
LA003,Store_3,Snacks,2024-09-18,32.0,230.37,90003,True,7.2,Wednesday,False,large
LA001,Store_1,Snacks,2024-09-16,13.0,216.76,90004,False,16.67,Monday,False,large
LA008,Store_8,Personal Care,2024-09-19,36.0,403.0,90005,True,11.19,Thursday,False,large
LA001,Store_1,Personal Care,2024-09-25,35.0,207.68,90003,False,5.93,Wednesday,False,large
LA004,Store_4,Produce,2024-09-26,45.0,374.01,90002,False,8.31,Thursday,False,large
LA001,Store_1,Household,2024-09-19,35.0,247.08,90003,True,7.06,Thursday,False,large
LA009,Store_9,Beverages,2024-09-29,9.0,173.97,90002,False,19.33,Sunday,True,large
LA005,Store_5,Personal Care,2024-09-21,25.0,253.4,90003,True,10.14,Saturday,True,large
LA008,Store_8,Household,2024-09-16,38.0,77.69,90003,True,2.04,Monday,False,medium
LA002,Store_2,Produce,2024-09-26,26.0,153.94,90003,False,5.92,Thursday,False,large
LA006,Store_6,Produce,2024-09-18,9.0,109.72,90001,False,12.19,Wednesday,False,medium
LA002,Store_2,Personal Care,2024-09-21,26.0,8.47,90002,True,0.33,Saturday,True,small
LA003,Store_3,Household,2024-09-29,11.0,195.14,unknown,False,17.74,Sunday,True,large
LA003,Store_3,Beverages,2024-09-16,15.0,133.43,90004,True,8.9,Monday,False,medium
LA003,Store_3,Snacks,2024-09-21,5.0,57.75,90002,True,11.55,Saturday,True,medium
LA003,Store_3,Personal Care,2024-09-30,40.0,574.33,90005,True,14.36,Monday,False,large
LA001,Store_1,Snacks,2024-09-26,32.0,286.27,90001,True,8.95,Thursday,False,large
LA006,Store_6,Household,2024-09-30,9.0,80.67,90001,False,8.96,Monday,False,medium
LA001,Store_1,Beverages,2024-09-19,1.0,6.72,90003,True,6.72,Thursday,False,small
LA009,Store_9,Personal Care,2024-09-25,28.0,409.71,90001,True,14.63,Wednesday,False,large
LA010,Store_10,Beverages,2024-09-20,20.0,279.79,90002,True,13.99,Friday,False,large
LA002,Store_2,Beverages,2024-09-25,22.0,363.61,unknown,False,16.53,Wednesday,False,large
LA002,Store_2,Personal Care,2024-09-16,33.0,279.91,90001,False,8.48,Monday,False,large
LA010,Store_10,Beverages,2024-09-22,15.0,230.01,90004,True,15.33,Sunday,True,large
LA001,Store_1,Personal Care,2024-09-30,2.0,279.5,90003,False,139.75,Monday,False,large
LA001,Store_1,Personal Care,2024-09-25,48.0,724.31,90001,True,15.09,Wednesday,False,large
LA003,Store_3,Household,2024-09-23,6.0,16.74,90003,True,2.79,Monday,False,small
LA008,Store_8,Beverages,2024-09-24,38.0,141.37,90001,True,3.72,Tuesday,False,medium
LA007,Store_7,Snacks,2024-09-22,16.0,116.0,90003,False,7.25,Sunday,True,medium
LA008,Store_8,Produce,2024-09-18,16.0,59.28,90002,True,3.7,Wednesday,False,medium
LA007,Store_7,Personal Care,2024-09-27,32.0,80.98,90003,False,2.53,Friday,False,medium
LA008,Store_8,Snacks,2024-09-29,3.0,39.16,90004,True,13.05,Sunday,True,small
LA010,Store_10,Personal Care,2024-09-28,23.0,433.18,unknown,True,18.83,Saturday,True,large
LA006,Store_6,Produce,2024-09-30,2.0,29.32,90002,False,14.66,Monday,False,small
LA008,Store_8,Household,2024-09-18,12.0,129.93,90004,True,10.83,Wednesday,False,medium
LA006,Store_6,Personal Care,2024-09-23,38.0,145.11,90004,False,3.82,Monday,False,medium
LA008,Store_8,Household,2024-09-21,12.0,176.75,90003,False,14.73,Saturday,True,large
LA010,Store_10,Snacks,2024-09-21,11.0,111.35,90001,True,10.12,Saturday,True,medium
LA009,Store_9,Produce,2024-09-24,17.0,236.14,90004,False,13.89,Tuesday,False,large
LA008,Store_8,Household,2024-09-29,6.0,81.32,90004,False,13.55,Sunday,True,medium
LA002,Store_2,Household,2024-09-22,35.0,330.81,90004,True,9.45,Sunday,True,large
LA009,Store_9,Personal Care,2024-09-22,37.0,661.18,90001,False,17.87,Sunday,True,large
LA009,Store_9,Produce,2024-09-19,37.0,525.24,90002,True,14.2,Thursday,False,large
LA004,Store_4,Snacks,2024-09-26,9.0,24.91,unknown,True,2.77,Thursday,False,small
LA003,Store_3,Produce,2024-09-27,17.0,131.84,90003,True,7.76,Friday,False,medium
LA002,Store_2,Beverages,2024-09-30,37.0,593.18,90003,False,16.03,Monday,False,large
LA007,Store_7,Personal Care,2024-09-21,37.0,479.57,unknown,True,12.96,Saturday,True,large
LA006,Store_6,Household,2024-09-27,20.0,140.92,90002,False,7.05,Friday,False,medium
LA004,Store_4,Personal Care,2024-09-30,48.0,514.57,90003,False,10.72,Monday,False,large
LA002,Store_2,Beverages,2024-09-22,16.0,139.27,90003,False,8.7,Sunday,True,medium
LA004,Store_4,Snacks,2024-09-28,42.0,254.18,unknown,True,6.05,Saturday,True,large
LA001,Store_1,Snacks,2024-09-16,42.0,214.94,unknown,True,5.12,Monday,False,large
LA002,Store_2,Beverages,2024-09-16,22.0,435.39,unknown,False,19.79,Monday,False,large
LA006,Store_6,Snacks,2024-09-22,47.0,115.54,90004,False,2.46,Sunday,True,medium
LA001,Store_1,Produce,2024-09-19,13.0,106.3,unknown,True,8.18,Thursday,False,medium
LA006,Store_6,Household,2024-09-17,11.0,188.45,unknown,True,17.13,Tuesday,False,large
LA009,Store_9,Snacks,2024-09-25,44.0,800.48,90004,True,18.19,Wednesday,False,large
LA002,Store_2,Snacks,2024-09-16,33.0,137.17,90002,False,4.16,Monday,False,medium
LA003,Store_3,Beverages,2024-09-16,9.0,117.55,90001,False,13.06,Monday,False,medium
LA008,Store_8,Produce,2024-09-24,39.0,445.93,90004,False,11.43,Tuesday,False,large
LA006,Store_6,Snacks,2024-09-25,11.0,209.72,90002,False,19.07,Wednesday,False,large
LA001,Store_1,Produce,2024-09-19,11.0,46.39,90005,True,4.22,Thursday,False,small
LA001,Store_1,Beverages,2024-09-20,43.0,169.68,90001,True,3.95,Friday,False,large
LA010,Store_10,Snacks,2024-09-20,27.0,457.7,90001,True,16.95,Friday,False,large
LA008,Store_8,Snacks,2024-09-30,45.0,845.83,90001,False,18.8,Monday,False,large
LA010,Store_10,Personal Care,2024-09-22,10.0,190.9,90002,True,19.09,Sunday,True,large
LA006,Store_6,Personal Care,2024-09-29,40.0,273.18,90004,True,6.83,Sunday,True,large
LA001,Store_1,Snacks,2024-09-28,7.0,66.42,90004,False,9.49,Saturday,True,medium
LA006,Store_6,Beverages,2024-09-20,44.0,784.92,90004,True,17.84,Friday,False,large
LA005,Store_5,Produce,2024-09-29,36.0,206.04,90002,False,5.72,Sunday,True,large
LA004,Store_4,Household,2024-09-23,7.0,109.4,90004,True,15.63,Monday,False,medium
LA008,Store_8,Produce,2024-09-22,33.0,145.97,90004,False,4.42,Sunday,True,medium
LA010,Store_10,Produce,2024-09-16,50.0,929.05,90001,True,18.58,Monday,False,large
LA007,Store_7,Produce,2024-09-22,39.0,697.65,90002,False,17.89,Sunday,True,large
LA005,Store_5,Produce,2024-09-27,21.0,311.09,90003,True,14.81,Friday,False,large
LA003,Store_3,Snacks,2024-09-23,33.0,388.24,90005,False,11.76,Monday,False,large
LA010,Store_10,Personal Care,2024-09-22,44.0,680.31,90001,False,15.46,Sunday,True,large
LA010,Store_10,Produce,2024-09-28,15.0,230.45,90003,False,15.36,Saturday,True,large
LA001,Store_1,Personal Care,2024-09-30,25.0,237.45,90002,False,9.5,Monday,False,large
LA010,Store_10,Personal Care,2024-09-28,15.0,276.1,unknown,False,18.41,Saturday,True,large
LA006,Store_6,Snacks,2024-09-17,12.0,136.45,90002,True,11.37,Tuesday,False,medium
LA004,Store_4,Household,2024-09-22,22.0,186.88,90005,True,8.49,Sunday,True,large
LA007,Store_7,Beverages,2024-09-21,48.0,688.74,90001,True,14.35,Saturday,True,large
LA003,Store_3,Household,2024-09-26,36.0,117.65,90004,True,3.27,Thursday,False,medium
LA001,Store_1,Beverages,2024-09-23,23.0,430.21,90003,True,18.7,Monday,False,large
LA005,Store_5,Snacks,2024-09-21,20.0,283.82,90002,False,14.19,Saturday,True,large
LA010,Store_10,Beverages,2024-09-28,49.0,920.35,90003,False,18.78,Saturday,True,large
LA002,Store_2,Snacks,2024-09-29,21.0,225.66,90005,False,10.75,Sunday,True,large
LA005,Store_5,Household,2024-09-27,9.0,128.09,90003,False,14.23,Friday,False,medium
LA008,Store_8,Beverages,2024-09-18,12.0,163.44,90005,True,13.62,Wednesday,False,large
LA007,Store_7,Produce,2024-09-25,14.0,256.39,90002,False,18.31,Wednesday,False,large
LA003,Store_3,Personal Care,2024-09-24,23.0,62.73,unknown,False,2.73,Tuesday,False,medium
LA004,Store_4,Household,2024-09-17,25.0,261.35,90001,False,10.45,Tuesday,False,large
